Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
DRR251791,2022-10-18 13:58:47,2022-10-18 13:50:00,107632,53816000,107632,500,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251791/DRR251791.lite.1,DRX241548,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260123,SAMD00249726,simple,408170,human gut metagenome,SAMD00249726,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,F91ED05B4AB4D9D63B1621BF1ACE984C,75ECE050A51AE51E27B58F3FA5776B6E
DRR251792,2022-10-18 13:58:47,2022-10-18 13:47:41,121182,60591000,121182,500,28,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251792/DRR251792.lite.1,DRX241549,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260124,SAMD00249727,simple,408170,human gut metagenome,SAMD00249727,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,8D1D870FB7E62C17E9D42B174185ECB8,42247D1B69D741380A493143AF6DDB59
DRR251793,2022-10-18 13:58:47,2022-10-18 13:56:35,110081,55040500,110081,500,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251793/DRR251793.lite.1,DRX241550,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260125,SAMD00249728,simple,408170,human gut metagenome,SAMD00249728,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,518A0C25D17DB124E2AE0657FE43B60D,2D93BB8AD8DF7CF802A9BECBE3A82DA8
DRR251794,2022-10-18 13:58:47,2022-10-18 13:53:28,121944,60972000,121944,500,29,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251794/DRR251794.lite.1,DRX241551,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260126,SAMD00249729,simple,408170,human gut metagenome,SAMD00249729,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,E28ED495955ABF33E55753D1CADAB2F8,43EAF1E52DDE704E6DA189E6B13A0274
DRR251795,2022-10-18 13:58:47,2022-10-18 13:56:41,95227,47613500,95227,500,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251795/DRR251795.lite.1,DRX241552,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260127,SAMD00249730,simple,408170,human gut metagenome,SAMD00249730,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,427A5E68EFA4B573F8818FA8A8850062,593D0B08403E7FED636CD0BAB37CF345
DRR251796,2022-10-18 13:58:47,2022-10-18 13:47:57,61619,30809500,61619,500,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251796/DRR251796.lite.1,DRX241553,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260128,SAMD00249731,simple,408170,human gut metagenome,SAMD00249731,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,F64E4E1E671DC20BECB3816F14613799,5B1738C6392A215147345B6C58A9330F
DRR251797,2022-10-18 13:58:47,2022-10-18 13:55:48,73135,36567500,73135,500,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251797/DRR251797.lite.1,DRX241554,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260129,SAMD00249732,simple,408170,human gut metagenome,SAMD00249732,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,AC11475557F78F3B8256AB2535F7A5F3,C04F2F5DF6EC1D8D284091BFBA8469E7
DRR251798,2022-10-18 13:58:47,2022-10-18 13:47:41,59043,29521500,59043,500,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251798/DRR251798.lite.1,DRX241555,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260130,SAMD00249733,simple,408170,human gut metagenome,SAMD00249733,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,831D560EA6E89FBD2FA82F2374DC9E57,A3E1076F58CB486596B7A68C285629FB
DRR251799,2022-10-18 13:58:47,2022-10-18 13:47:45,43637,21818500,43637,500,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251799/DRR251799.lite.1,DRX241556,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260131,SAMD00249734,simple,408170,human gut metagenome,SAMD00249734,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,8C356ED39F5FBCC15ABEAD57CC9B982C,B11DAA73FCA3948F6B7D640FF609A39F
DRR251800,2022-10-18 13:58:47,2022-10-18 13:49:51,71876,35938000,71876,500,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251800/DRR251800.lite.1,DRX241557,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260132,SAMD00249735,simple,408170,human gut metagenome,SAMD00249735,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,652353AD5615D5622C44B637404DC1DF,134981D4103C00D7865E5F22647015A8
DRR251801,2022-10-18 13:58:47,2022-10-18 13:57:35,68196,34098000,68196,500,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251801/DRR251801.lite.1,DRX241558,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260133,SAMD00249736,simple,408170,human gut metagenome,SAMD00249736,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,CDAE74DD08F45935352E6A81A934935B,E0C817542A77447B93DC0CA1CCC4DF9F
DRR251802,2022-10-18 13:58:47,2022-10-18 13:49:08,88804,44402000,88804,500,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251802/DRR251802.lite.1,DRX241559,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260134,SAMD00249737,simple,408170,human gut metagenome,SAMD00249737,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,F062D3204D1BA0C51CB9F2EEDDD2955E,2C75231849BBA275E01BC2DE98D53EFB
DRR251803,2022-10-18 13:58:47,2022-10-18 13:57:50,62458,31229000,62458,500,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251803/DRR251803.lite.1,DRX241560,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260135,SAMD00249738,simple,408170,human gut metagenome,SAMD00249738,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,CD554630E0EFB7E91C4CC04AC05DCDAF,01678C0244A340D557099D5AE4B066A4
DRR251804,2022-10-18 13:58:47,2022-10-18 13:51:07,69608,34804000,69608,500,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251804/DRR251804.lite.1,DRX241561,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260136,SAMD00249739,simple,408170,human gut metagenome,SAMD00249739,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,654EB56F14119C74957DECF3711FE65A,4A97539153CD7605BF010F30EF3226AE
DRR251805,2022-10-18 13:58:47,2022-10-18 13:49:44,50306,25153000,50306,500,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251805/DRR251805.lite.1,DRX241562,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260137,SAMD00249740,simple,408170,human gut metagenome,SAMD00249740,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,950C90947817FA211DF9FFDCA52E28F3,900EBFF4904D709601BEE17559FD653C
DRR251806,2022-10-18 13:58:47,2022-10-18 13:47:51,63832,31916000,63832,500,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251806/DRR251806.lite.1,DRX241563,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260138,SAMD00249741,simple,408170,human gut metagenome,SAMD00249741,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,6B6209442CF41A2C5451A48408106223,B21D7B9B0AD1415DCA115DA687ACA98D
DRR251807,2022-10-18 13:58:47,2022-10-18 13:49:44,58868,29434000,58868,500,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251807/DRR251807.lite.1,DRX241564,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260139,SAMD00249742,simple,408170,human gut metagenome,SAMD00249742,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,7686BE4452E6D2D7825CAAA2E2544A97,5660AE20DB196267D855D4696C5B4EC1
DRR251808,2022-10-18 13:58:47,2022-10-18 13:52:18,78300,39150000,78300,500,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251808/DRR251808.lite.1,DRX241565,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260140,SAMD00249743,simple,408170,human gut metagenome,SAMD00249743,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,23B65AC1073FB70CB57A80B66A795CC9,F692075C138485C8233659F8229AA5A4
DRR251809,2022-10-18 13:58:47,2022-10-18 13:56:14,63674,31837000,63674,500,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251809/DRR251809.lite.1,DRX241566,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260141,SAMD00249744,simple,408170,human gut metagenome,SAMD00249744,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,EDA4A0A8DDC244FC5E6D753C1BDF4CC1,05B87D2782A314042F57851A6F1E9691
DRR251810,2022-10-18 13:58:47,2022-10-18 13:49:14,68950,34475000,68950,500,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251810/DRR251810.lite.1,DRX241567,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260142,SAMD00249745,simple,408170,human gut metagenome,SAMD00249745,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,A5E960ABCB920B89FC741F4A86E4FB8E,943304EA8B0BB13D827FF85DB122C803
DRR251811,2022-10-18 13:58:47,2022-10-18 13:48:04,52379,26189500,52379,500,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251811/DRR251811.lite.1,DRX241568,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260143,SAMD00249746,simple,408170,human gut metagenome,SAMD00249746,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,053626BCC667BD8033B263323EF08B4B,712F339DA87636C279F6FC396102CA07
DRR251812,2022-10-18 13:58:47,2022-10-18 13:53:52,60584,30292000,60584,500,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251812/DRR251812.lite.1,DRX241569,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260144,SAMD00249747,simple,408170,human gut metagenome,SAMD00249747,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,A16E64E23099988CCA56414652875FA6,8FFEBCFF8FDC69CCA33EF152E3E61748
DRR251813,2022-10-18 13:58:47,2022-10-18 13:51:02,62631,31315500,62631,500,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251813/DRR251813.lite.1,DRX241570,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260145,SAMD00249748,simple,408170,human gut metagenome,SAMD00249748,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,23662C10F2A65DA8FBF45CBCC5AAA1C5,83BC1C56287BD15C503B836D0FC6B1B7
DRR251814,2022-10-18 13:58:47,2022-10-18 13:52:20,51489,25744500,51489,500,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251814/DRR251814.lite.1,DRX241571,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260146,SAMD00249749,simple,408170,human gut metagenome,SAMD00249749,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,627820EBEAFC3DAB0FCADF9C34D4AA71,2328F88AC76A373AB47B411F4CB35BE3
DRR251815,2022-10-18 13:58:47,2022-10-18 13:48:30,65586,32793000,65586,500,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251815/DRR251815.lite.1,DRX241572,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260147,SAMD00249750,simple,408170,human gut metagenome,SAMD00249750,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,0DC0544AD5EFE7C5CBD45F31C44003AC,9400849942811D55A324E25BFB1A3E5E
DRR251816,2022-10-18 13:58:48,2022-10-18 13:57:23,63423,31711500,63423,500,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251816/DRR251816.lite.1,DRX241573,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260148,SAMD00249751,simple,408170,human gut metagenome,SAMD00249751,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,092AE5E27E2DA0EC00CB69A024CC8F3B,6FEDEE421B31F7C6968BF7F15C191E4D
DRR251817,2022-10-18 13:58:48,2022-10-18 13:58:50,54422,27211000,54422,500,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251817/DRR251817.lite.1,DRX241574,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260149,SAMD00249752,simple,408170,human gut metagenome,SAMD00249752,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,DF13F5297F160C38E39423FE1276D35F,94F607FD361A2E5D8DC545D79BC2F6F7
DRR251818,2022-10-18 13:58:48,2022-10-18 13:52:32,69553,34776500,69553,500,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251818/DRR251818.lite.1,DRX241575,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260150,SAMD00249753,simple,408170,human gut metagenome,SAMD00249753,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,B669C6BA53FB096F5E2A120E75F1C84A,8F0F51FD7168E40BF4BED66B1F77665E
DRR251819,2022-10-18 13:58:48,2022-10-18 13:51:33,64553,32276500,64553,500,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251819/DRR251819.lite.1,DRX241576,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260151,SAMD00249754,simple,408170,human gut metagenome,SAMD00249754,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,322DDFAD9D0CD46D0DD169B0FAD5AE37,9C38B85E224195E1BB616B8FDCC386E1
DRR251820,2022-10-18 13:58:48,2022-10-18 13:53:23,52072,26036000,52072,500,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251820/DRR251820.lite.1,DRX241577,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260152,SAMD00249755,simple,408170,human gut metagenome,SAMD00249755,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,A6699AC41F2ABECFC96C1F185F82EB26,3E7383239505814CB5A33F1E22A97B7D
DRR251821,2022-10-18 13:58:48,2022-10-18 13:57:10,67195,33597500,67195,500,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251821/DRR251821.lite.1,DRX241578,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260153,SAMD00249756,simple,408170,human gut metagenome,SAMD00249756,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,B0B5668677C8BF0E0C3CE7DD88764DA9,91F20164F7AEC3203297CC748FD335D1
DRR251822,2022-10-18 13:58:48,2022-10-18 13:54:14,66901,33450500,66901,500,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251822/DRR251822.lite.1,DRX241579,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260154,SAMD00249757,simple,408170,human gut metagenome,SAMD00249757,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,27268939AF7D32A524632E02497BD507,26478086125C5C7734FCF200A317C3BD
DRR251823,2022-10-18 13:58:48,2022-10-18 13:49:05,63107,31553500,63107,500,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251823/DRR251823.lite.1,DRX241580,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260155,SAMD00249758,simple,408170,human gut metagenome,SAMD00249758,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,06EE7B55428EC11D6E71574B50255C78,C6642D44DF152DC02F19CBA7AD129120
DRR251709,2022-10-18 13:58:46,2022-10-18 13:54:21,57641,28820500,57641,500,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251709/DRR251709.lite.1,DRX241466,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260041,SAMD00249644,simple,408170,human gut metagenome,SAMD00249644,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,8EA694CB7034D7617A0D7AE6B05B0B33,D3C1DBC0167591AB73F62A373CA744E8
DRR251710,2022-10-18 13:58:46,2022-10-18 13:49:09,48988,24494000,48988,500,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251710/DRR251710.lite.1,DRX241467,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260042,SAMD00249645,simple,408170,human gut metagenome,SAMD00249645,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,141203B835C92611CE371B9240F6680B,9BAF178D04341BF6D68AB4B672C80795
DRR251711,2022-10-18 13:58:46,2022-10-18 13:56:05,63698,31849000,63698,500,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251711/DRR251711.lite.1,DRX241468,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260043,SAMD00249646,simple,408170,human gut metagenome,SAMD00249646,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,765F3FA71DCDB5A9CF4C03EC51E90CE6,D2A167950526D9AD4BE97CF06EFFF00F
DRR251712,2022-10-18 13:58:46,2022-10-18 13:54:00,58422,29211000,58422,500,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251712/DRR251712.lite.1,DRX241469,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260044,SAMD00249647,simple,408170,human gut metagenome,SAMD00249647,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,4F7625936E2ACF7B24B1327B4CAC26DA,0FD6B49551663DC624318A510F707F78
DRR251713,2022-10-18 13:58:46,2022-10-18 13:49:08,52541,26270500,52541,500,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251713/DRR251713.lite.1,DRX241470,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260045,SAMD00249648,simple,408170,human gut metagenome,SAMD00249648,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,261F0D2BB5DCDE836596B346FE6457E6,4DD7A24411FCBD063BF050D0D9EAD43B
DRR251714,2022-10-18 13:58:46,2022-10-18 13:56:39,59195,29597500,59195,500,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251714/DRR251714.lite.1,DRX241471,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260046,SAMD00249649,simple,408170,human gut metagenome,SAMD00249649,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,C3C79985B2FF3F137FF138B00BEC12F2,CFB3499822137485ACBED09639846696
DRR251715,2022-10-18 13:58:46,2022-10-18 13:54:34,54097,27048500,54097,500,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251715/DRR251715.lite.1,DRX241472,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260047,SAMD00249650,simple,408170,human gut metagenome,SAMD00249650,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,DE642D2F08E0D7C8B32199155F865877,537881D3038F805621B0F0D32F670F89
DRR251716,2022-10-18 13:58:46,2022-10-18 13:52:13,104213,52106500,104213,500,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251716/DRR251716.lite.1,DRX241473,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260048,SAMD00249651,simple,408170,human gut metagenome,SAMD00249651,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,F4E392A022AF95EC8A706804601A443B,491CCE0AD2EC5D36B820DD15CC312335
DRR251717,2022-10-18 13:58:46,2022-10-18 13:47:25,101288,50644000,101288,500,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251717/DRR251717.lite.1,DRX241474,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260049,SAMD00249652,simple,408170,human gut metagenome,SAMD00249652,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,AA6011FB571F063773F33B2437713D8B,0AD143E91AA831F91E70B452E6798293
DRR251718,2022-10-18 13:58:46,2022-10-18 13:54:48,91121,45560500,91121,500,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251718/DRR251718.lite.1,DRX241475,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260050,SAMD00249653,simple,408170,human gut metagenome,SAMD00249653,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,70BAABF3849B0176A075E9C9B69292FE,BF2EB951656E544AEBC6BACE474C74BE
DRR251719,2022-10-18 13:58:46,2022-10-18 13:51:22,113470,56735000,113470,500,27,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251719/DRR251719.lite.1,DRX241476,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260051,SAMD00249654,simple,408170,human gut metagenome,SAMD00249654,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,6113539DEBEAA7730BCD25084F4C74A1,24D4A40791D15F333F4AB509FE8314F4
